+0.0000000E+00	+1.4635282E-07	+0.0000000E+00
+4.0000000E-01	+1.4819053E-07	+0.0000000E+00
+8.0000000E-01	+1.5451361E-07	+0.0000000E+00
+1.2000000E+00	+1.5685053E-07	+0.0000000E+00
+1.6000000E+00	+1.4995308E-07	+0.0000000E+00
+2.0000000E+00	+1.4326568E-07	+0.0000000E+00
+2.4000000E+00	+1.5120514E-07	+0.0000000E+00
+2.8000000E+00	+1.8063662E-07	+0.0000000E+00
+3.2000000E+00	+2.1180613E-07	+0.0000000E+00
+3.6000000E+00	+2.2818109E-07	+0.0000000E+00
+4.0000000E+00	+2.3322926E-07	+0.0000000E+00
+4.4000000E+00	+2.3519720E-07	+0.0000000E+00
+4.8000000E+00	+2.3381815E-07	+0.0000000E+00
+5.2000000E+00	+2.7019768E-07	+0.0000000E+00
+5.6000000E+00	+3.0023753E-07	+0.0000000E+00
+6.0000000E+00	+2.8205502E-07	+0.0000000E+00
+6.4000000E+00	+2.1913566E-07	+0.0000000E+00
+6.8000000E+00	+1.4928071E-07	+0.0000000E+00
+7.2000000E+00	+1.7786145E-07	+0.0000000E+00
+7.6000000E+00	+2.0608173E-07	+0.0000000E+00
+8.0000000E+00	+2.0931263E-07	+0.0000000E+00
+8.4000000E+00	+2.1989820E-07	+0.0000000E+00
+8.8000000E+00	+1.8056036E-07	+0.0000000E+00
+9.2000000E+00	+9.9186921E-08	+0.0000000E+00
+9.6000000E+00	+7.6208347E-08	+0.0000000E+00
+1.0000000E+01	+1.4590149E-07	+0.0000000E+00
+1.0400000E+01	+2.0189002E-07	+0.0000000E+00
+1.0800000E+01	+2.0790968E-07	+0.0000000E+00
+1.1200000E+01	+1.6921847E-07	+0.0000000E+00
+1.1600000E+01	+1.6499627E-07	+0.0000000E+00
+1.2000000E+01	+2.2747036E-07	+0.0000000E+00
+1.2400000E+01	+3.1663468E-07	+0.0000000E+00
+1.2800000E+01	+3.8859139E-07	+0.0000000E+00
+1.3200000E+01	+4.1952174E-07	+0.0000000E+00
+1.3600000E+01	+4.0665503E-07	+0.0000000E+00
+1.4000000E+01	+3.6898034E-07	+0.0000000E+00
+1.4400000E+01	+3.5463532E-07	+0.0000000E+00
+1.4800000E+01	+3.6173129E-07	+0.0000000E+00
+1.5200000E+01	+3.3695707E-07	+0.0000000E+00
+1.5600000E+01	+2.8836283E-07	+0.0000000E+00
+1.6000000E+01	+3.1208759E-07	+0.0000000E+00
+1.6400000E+01	+3.5222245E-07	+0.0000000E+00
+1.6800000E+01	+3.4783287E-07	+0.0000000E+00
+1.7200000E+01	+2.8302150E-07	+0.0000000E+00
+1.7600000E+01	+2.8640574E-07	+0.0000000E+00
+1.8000000E+01	+3.3476388E-07	+0.0000000E+00
+1.8400000E+01	+3.3665858E-07	+0.0000000E+00
+1.8800000E+01	+2.8866537E-07	+0.0000000E+00
+1.9200000E+01	+1.9563003E-07	+0.0000000E+00
+1.9600000E+01	+1.2243846E-07	+0.0000000E+00
+2.0000000E+01	+1.7075054E-07	+0.0000000E+00
+2.0400000E+01	+3.2658132E-07	+0.0000000E+00
+2.0800000E+01	+4.7473218E-07	+0.0000000E+00
+2.1200000E+01	+5.7900647E-07	+0.0000000E+00
+2.1600000E+01	+6.1995229E-07	+0.0000000E+00
+2.2000000E+01	+5.9230907E-07	+0.0000000E+00
